1203902,3541.29956054,10551.53125000,0.00000000,164,247,299
1206956,3541.30053710,10551.53125000,2302.50000000,500,428,419
1209899,3541.30078125,10551.53027343,2302.50000000,455,442,424
1211995,3541.29980468,10551.52929687,2302.40014648,645,571,521
1214883,3541.29858398,10551.53125000,2302.60009765,375,428,390
1217886,3541.29809570,10551.53125000,2302.90014648,538,669,565
1220002,3541.29687500,10551.53125000,2303.40014648,358,317,368
1222880,3541.29638671,10551.53125000,2303.69995117,737,834,663
1225930,3541.29833984,10551.53125000,2304.10009765,904,833,793
1228932,3541.29907226,10551.53027343,2304.40014648,342,435,482
1231921,3541.29980468,10551.53027343,2304.30004882,587,555,527
1234885,3541.30078125,10551.53027343,2304.30004882,741,651,603
1237869,3541.30102539,10551.53125000,2304.60009765,387,319,368
1239939,3541.30151367,10551.53125000,2304.90014648,440,405,428
1242883,3541.30371093,10551.53222656,2305.40014648,490,458,446
1245848,3541.30468750,10551.53125000,2305.69995117,501,468,458
1247939,3541.30541992,10551.53222656,2306.19995117,396,388,401
1250896,3541.30590820,10551.53222656,2306.50000000,441,427,424
1252969,3541.30590820,10551.53222656,2306.50000000,427,439,438
1255856,3541.30639648,10551.53320312,2306.40014648,531,579,531
1258855,3541.30859375,10551.53417968,2306.50000000,464,490,461
1261892,3541.31152343,10551.53515625,2306.69995117,214,310,337
1264836,3541.31347656,10551.53613281,2306.80004882,532,459,439
1267866,3541.31420898,10551.53710937,2307.10009765,369,418,425
1269941,3541.31469726,10551.53710937,2307.40014648,371,377,386
1272821,3541.31469726,10551.53710937,2308.19995117,465,441,425
1275806,3541.31445312,10551.53710937,2308.10009765,492,449,424
1277907,3541.31469726,10551.53710937,2308.10009765,326,367,378
1280880,3541.31420898,10551.53613281,2308.69995117,653,610,548
1283812,3541.31274414,10551.53515625,2309.50000000,338,371,386
1286806,3541.31201171,10551.53515625,2310.10009765,514,492,460
1288884,3541.31176757,10551.53417968,2310.40014648,481,465,449
1291850,3541.31176757,10551.53417968,2310.80004882,716,695,641
1294861,3541.31176757,10551.53417968,2310.69995117,808,732,615
